route_id,trip_id,stop_name,stop_sequence,arrival_time_sec_x
Orange,49812329-HayOL,Community College,140.0,70440.0
Orange,49812329-HayOL,North Station,130.0,70320.0
Orange,49812329-HayOL,State,110.0,70140.0
Orange,49812329-HayOL,Downtown Crossing,100.0,70020.0
Orange,49812329-HayOL,Chinatown,90.0,69960.0
Orange,49812329-HayOL,Malden Center,180.0,71100.0
Orange,49812326-HayOL,Green Street,180.0,88440.0
Orange,49812326-HayOL,Jackson Square,160.0,88260.0
Orange,49812318-HayOL,Roxbury Crossing,40.0,23160.0
Orange,49812317-HayOL,Malden Center,180.0,24180.0
Orange,49812317-HayOL,Community College,140.0,23580.0
Orange,49812317-HayOL,North Station,130.0,23460.0
Orange,49812317-HayOL,Downtown Crossing,100.0,23220.0
Orange,49812317-HayOL,Chinatown,90.0,23160.0
Orange,49812317-HayOL,Back Bay,70.0,22920.0
Orange,49812317-HayOL,Massachusetts Avenue,60.0,22800.0
Orange,49812318-HayOL,Downtown Crossing,100.0,23820.0
Orange,49812326-HayOL,Roxbury Crossing,150.0,88200.0
Orange,49812326-HayOL,Chinatown,100.0,87660.0
Orange,49812326-HayOL,North Station,60.0,87300.0
Orange,49812326-HayOL,Sullivan Square,40.0,87000.0
Orange,49812326-HayOL,Assembly,30.0,86820.0
Orange,49812318-HayOL,Malden Center,180.0,24780.0
Orange,49812318-HayOL,Wellington,170.0,24540.0
Orange,49812318-HayOL,Sullivan Square,150.0,24300.0
Orange,49812318-HayOL,Community College,140.0,24180.0
Orange,49812337-HayOL,Community College,50.0,47280.0
Orange,49812330-HayOL,North Station,130.0,70920.0
Orange,49812330-HayOL,Sullivan Square,150.0,71160.0
Orange,49812334-HayOL,Massachusetts Avenue,130.0,46620.0
Orange,49812334-HayOL,Back Bay,120.0,46500.0
Orange,49812334-HayOL,Tufts Medical Center,110.0,46380.0
Orange,49812334-HayOL,Chinatown,100.0,46260.0
Orange,49812334-HayOL,Downtown Crossing,90.0,46200.0
Orange,49812334-HayOL,State,80.0,46080.0
Orange,49812334-HayOL,North Station,60.0,45900.0
Orange,49812334-HayOL,Roxbury Crossing,150.0,46860.0
Orange,49812334-HayOL,Wellington,20.0,45300.0
Orange,49812333-HayOL,Massachusetts Avenue,130.0,46080.0
Orange,49812334-HayOL,Sullivan Square,40.0,45600.0
Orange,49812334-HayOL,Jackson Square,160.0,46920.0
Orange,49812337-HayOL,Assembly,30.0,46980.0
Orange,49812337-HayOL,Wellington,20.0,46860.0
Orange,49812335-HayOL,Green Street,180.0,47700.0
Orange,49812335-HayOL,Ruggles,140.0,47280.0
Orange,49812335-HayOL,Massachusetts Avenue,130.0,47160.0
Orange,49812334-HayOL,Stony Brook,170.0,47040.0
Orange,49812335-HayOL,Assembly,30.0,45960.0
Orange,49812333-HayOL,Tufts Medical Center,110.0,45840.0
Orange,49812333-HayOL,Downtown Crossing,90.0,45660.0
Orange,49812331-HayOL,Stony Brook,170.0,45480.0
Orange,49812331-HayOL,Jackson Square,160.0,45360.0
Orange,49812331-HayOL,Ruggles,140.0,45180.0
Orange,49812331-HayOL,Massachusetts Avenue,130.0,45060.0
Orange,49812331-HayOL,Back Bay,120.0,44940.0
Orange,49812331-HayOL,Tufts Medical Center,110.0,44820.0
Orange,49812331-HayOL,Chinatown,100.0,44700.0
Orange,49812331-HayOL,Green Street,180.0,45600.0
Orange,49812331-HayOL,Downtown Crossing,90.0,44640.0
Orange,49812331-HayOL,Assembly,30.0,43860.0
Orange,49812330-HayOL,Malden Center,180.0,71700.0
Orange,49812330-HayOL,Wellington,170.0,71460.0
Orange,49812330-HayOL,Assembly,160.0,71340.0
Orange,49812332-HayOL,Assembly,30.0,44340.0
Orange,49812333-HayOL,North Station,60.0,45360.0
Orange,49812333-HayOL,Community College,50.0,45180.0
Orange,49812333-HayOL,Assembly,30.0,44880.0
Orange,49812333-HayOL,Wellington,20.0,44760.0
Orange,49812332-HayOL,Green Street,180.0,46080.0
Orange,49812332-HayOL,Stony Brook,170.0,45960.0
Orange,49812332-HayOL,Massachusetts Avenue,130.0,45540.0
Orange,49812332-HayOL,Chinatown,100.0,45180.0
Orange,49812332-HayOL,North Station,60.0,44820.0
Orange,49812332-HayOL,Community College,50.0,44640.0
Orange,49812330-HayOL,Community College,140.0,71040.0
Orange,49812246-HayOL,Green Street,180.0,26340.0
Orange,49812246-HayOL,Stony Brook,170.0,26220.0
Orange,49812246-HayOL,Jackson Square,160.0,26100.0
Orange,49812246-HayOL,Roxbury Crossing,150.0,26040.0
Orange,49812246-HayOL,Ruggles,140.0,25920.0
Orange,49812246-HayOL,Massachusetts Avenue,130.0,25800.0
Orange,49812246-HayOL,North Station,60.0,25140.0
Orange,49812246-HayOL,Community College,50.0,25020.0
Orange,49812245-HayOL,Green Street,180.0,25740.0
Orange,49812245-HayOL,Stony Brook,170.0,25620.0
Orange,49812247-HayOL,Sullivan Square,40.0,25500.0
Orange,49812247-HayOL,North Station,60.0,25740.0
Orange,49812248-HayOL,Community College,50.0,26220.0
Orange,49812248-HayOL,Wellington,20.0,25800.0
Orange,49812247-HayOL,Green Street,180.0,26940.0
Orange,49812247-HayOL,Community College,50.0,25620.0
Orange,49812247-HayOL,Stony Brook,170.0,26820.0
Orange,49812247-HayOL,Roxbury Crossing,150.0,26640.0
Orange,49812247-HayOL,Ruggles,140.0,26520.0
Orange,49812247-HayOL,Chinatown,100.0,26100.0
Orange,49812247-HayOL,Downtown Crossing,90.0,26040.0
Orange,49812247-HayOL,State,80.0,25920.0
Orange,49812247-HayOL,Jackson Square,160.0,26700.0
Orange,49812245-HayOL,Jackson Square,160.0,25500.0
Orange,49812245-HayOL,Roxbury Crossing,150.0,25440.0
Orange,49812245-HayOL,Ruggles,140.0,25320.0
Orange,49812243-HayOL,Community College,50.0,23220.0
Orange,49812243-HayOL,Sullivan Square,40.0,23100.0
Orange,49812242-HayOL,Green Street,180.0,23940.0
Orange,49812242-HayOL,Stony Brook,170.0,23820.0
Orange,49812242-HayOL,Jackson Square,160.0,23700.0
Orange,49812242-HayOL,Roxbury Crossing,150.0,23640.0
Orange,49812243-HayOL,North Station,60.0,23340.0
Orange,49812242-HayOL,Tufts Medical Center,110.0,23160.0
Orange,49812242-HayOL,Chinatown,100.0,23100.0
Orange,49812242-HayOL,Downtown Crossing,90.0,23040.0
Orange,49812242-HayOL,State,80.0,22920.0
Orange,49812242-HayOL,North Station,60.0,22740.0
Orange,49812242-HayOL,Community College,50.0,22620.0
Orange,49812242-HayOL,Massachusetts Avenue,130.0,23400.0
Orange,49812243-HayOL,State,80.0,23520.0
Orange,49812243-HayOL,Downtown Crossing,90.0,23640.0
Orange,49812245-HayOL,Downtown Crossing,90.0,24840.0
Orange,49812245-HayOL,State,80.0,24720.0
Orange,49812245-HayOL,Community College,50.0,24420.0
Orange,49812245-HayOL,Sullivan Square,40.0,24300.0
Orange,49812245-HayOL,Wellington,20.0,24000.0
Orange,49812243-HayOL,Green Street,180.0,24540.0
Orange,49812243-HayOL,Stony Brook,170.0,24420.0
Orange,49812243-HayOL,Jackson Square,160.0,24300.0
Orange,49812243-HayOL,Roxbury Crossing,150.0,24240.0
Orange,49812243-HayOL,Ruggles,140.0,24120.0
Orange,49812243-HayOL,Massachusetts Avenue,130.0,24000.0
Orange,49812243-HayOL,Back Bay,120.0,23880.0
Orange,49812248-HayOL,Chinatown,100.0,26700.0
Orange,49812242-HayOL,Assembly,30.0,22320.0
Orange,49812248-HayOL,Tufts Medical Center,110.0,26760.0
Orange,49812248-HayOL,Massachusetts Avenue,130.0,27000.0
Orange,49812252-HayOL,Tufts Medical Center,110.0,29160.0
Orange,49812252-HayOL,Chinatown,100.0,29100.0
Orange,49812252-HayOL,Downtown Crossing,90.0,29040.0
Orange,49812252-HayOL,State,80.0,28920.0
Orange,49812252-HayOL,Community College,50.0,28620.0
Orange,49812251-HayOL,Green Street,180.0,29340.0
Orange,49812251-HayOL,Stony Brook,170.0,29220.0
Orange,49812251-HayOL,Jackson Square,160.0,29100.0
Orange,49812251-HayOL,Ruggles,140.0,28920.0
Orange,49812251-HayOL,Massachusetts Avenue,130.0,28800.0
Orange,49812252-HayOL,Wellington,20.0,28200.0
Orange,49812253-HayOL,Green Street,180.0,30540.0
Orange,49812253-HayOL,Stony Brook,170.0,30420.0
Orange,49812253-HayOL,Roxbury Crossing,150.0,30240.0
Orange,49812253-HayOL,Massachusetts Avenue,130.0,30000.0
Orange,49812253-HayOL,Tufts Medical Center,110.0,29760.0
Orange,49812253-HayOL,Chinatown,100.0,29700.0
Orange,49812253-HayOL,State,80.0,29520.0
Orange,49812253-HayOL,North Station,60.0,29340.0
Orange,49812253-HayOL,Assembly,30.0,28920.0
Orange,49812253-HayOL,Wellington,20.0,28800.0
Orange,49812252-HayOL,Green Street,180.0,29940.0
Orange,49812252-HayOL,Stony Brook,170.0,29820.0
Orange,49812253-HayOL,Downtown Crossing,90.0,29640.0
Orange,49812251-HayOL,North Station,60.0,28140.0
Orange,49812249-HayOL,Roxbury Crossing,150.0,27840.0
Orange,49812249-HayOL,Downtown Crossing,90.0,27240.0
Orange,49812249-HayOL,Jackson Square,160.0,27900.0
Orange,49812249-HayOL,Assembly,30.0,26520.0
Orange,49812249-HayOL,Wellington,20.0,26400.0
Orange,49812248-HayOL,Green Street,180.0,27540.0
Orange,49812248-HayOL,Stony Brook,170.0,27420.0
Orange,49812248-HayOL,Jackson Square,160.0,27300.0
Orange,49812248-HayOL,Roxbury Crossing,150.0,27240.0
Orange,49812248-HayOL,Ruggles,140.0,27120.0
Orange,49812249-HayOL,Community College,50.0,26820.0
Orange,49812249-HayOL,Stony Brook,170.0,28020.0
Orange,49812249-HayOL,Green Street,180.0,28140.0
Orange,49812250-HayOL,Wellington,20.0,27000.0
Orange,49812251-HayOL,Community College,50.0,28020.0
Orange,49812251-HayOL,Wellington,20.0,27600.0
Orange,49812250-HayOL,Green Street,180.0,28740.0
Orange,49812250-HayOL,Stony Brook,170.0,28620.0
Orange,49812250-HayOL,Jackson Square,160.0,28500.0
Orange,49812250-HayOL,Roxbury Crossing,150.0,28440.0
Orange,49812250-HayOL,Ruggles,140.0,28320.0
Orange,49812250-HayOL,Massachusetts Avenue,130.0,28200.0
Orange,49812250-HayOL,Back Bay,120.0,28080.0
Orange,49812250-HayOL,North Station,60.0,27540.0
Orange,49812250-HayOL,Community College,50.0,27420.0
Orange,49812250-HayOL,Sullivan Square,40.0,27300.0
Orange,49812250-HayOL,Assembly,30.0,27120.0
Orange,49812248-HayOL,Back Bay,120.0,26880.0
Orange,49812241-HayOL,Stony Brook,170.0,23220.0
Orange,49812232-HayOL,Wellington,170.0,46260.0
Orange,49812232-HayOL,Assembly,160.0,46140.0
Orange,49812232-HayOL,Sullivan Square,150.0,45960.0
Orange,49812232-HayOL,Malden Center,180.0,46500.0
Orange,49812232-HayOL,Ruggles,50.0,44820.0
Orange,49812231-HayOL,Green Street,180.0,89340.0
Orange,49812231-HayOL,Stony Brook,170.0,89280.0
Orange,49812231-HayOL,Jackson Square,160.0,89160.0
Orange,49812233-HayOL,Stony Brook,20.0,45120.0
Orange,49812234-HayOL,Massachusetts Avenue,60.0,87960.0
Orange,49812234-HayOL,Ruggles,50.0,87780.0
Orange,49812234-HayOL,Jackson Square,30.0,87540.0
Orange,49812234-HayOL,Stony Brook,20.0,87420.0
Orange,49812233-HayOL,Malden Center,180.0,47100.0
Orange,49812233-HayOL,Wellington,170.0,46860.0
Orange,49812233-HayOL,Assembly,160.0,46740.0
Orange,49812233-HayOL,Jackson Square,30.0,45240.0
Orange,49812233-HayOL,Sullivan Square,150.0,46560.0
Orange,49812233-HayOL,North Station,130.0,46320.0
Orange,49812233-HayOL,State,110.0,46140.0
Orange,49812233-HayOL,Downtown Crossing,100.0,46020.0
Orange,49812233-HayOL,Back Bay,70.0,45720.0
Orange,49812233-HayOL,Massachusetts Avenue,60.0,45600.0
Orange,49812233-HayOL,Community College,140.0,46440.0
Orange,49812231-HayOL,Ruggles,140.0,88980.0
Orange,49812231-HayOL,Massachusetts Avenue,130.0,88860.0
Orange,49812230-HayOL,Jackson Square,30.0,44040.0
Orange,49812230-HayOL,Stony Brook,20.0,43920.0
Orange,49812229-HayOL,Stony Brook,170.0,90180.0
Orange,49812229-HayOL,Roxbury Crossing,150.0,90000.0
Orange,49812229-HayOL,Ruggles,140.0,89880.0
Orange,49812229-HayOL,Massachusetts Avenue,130.0,89760.0
Orange,49812230-HayOL,Roxbury Crossing,40.0,44160.0
Orange,49812229-HayOL,Back Bay,120.0,89640.0
Orange,49812229-HayOL,Chinatown,100.0,89460.0
Orange,49812229-HayOL,State,80.0,89280.0
Orange,49812229-HayOL,North Station,60.0,89100.0
Orange,49812229-HayOL,Community College,50.0,88920.0
Orange,49812229-HayOL,Sullivan Square,40.0,88800.0
Orange,49812229-HayOL,Assembly,30.0,88620.0
Orange,49812229-HayOL,Wellington,20.0,88500.0
Orange,49812230-HayOL,Ruggles,50.0,44220.0
Orange,49812230-HayOL,Massachusetts Avenue,60.0,44400.0
Orange,49812230-HayOL,Back Bay,70.0,44520.0
Orange,49812231-HayOL,Tufts Medical Center,110.0,88620.0
Orange,49812231-HayOL,Community College,50.0,88020.0
Orange,49812231-HayOL,Assembly,30.0,87720.0
Orange,49812231-HayOL,Wellington,20.0,87600.0
Orange,49812230-HayOL,Malden Center,180.0,45900.0
Orange,49812230-HayOL,Wellington,170.0,45660.0
Orange,49812230-HayOL,Assembly,160.0,45540.0
Orange,49812230-HayOL,Sullivan Square,150.0,45360.0
Orange,49812230-HayOL,Community College,140.0,45240.0
Orange,49812230-HayOL,North Station,130.0,45120.0
Orange,49812230-HayOL,State,110.0,44940.0
Orange,49812230-HayOL,Downtown Crossing,100.0,44820.0
Orange,49812230-HayOL,Chinatown,90.0,44760.0
Orange,49812230-HayOL,Tufts Medical Center,80.0,44640.0
Orange,49812234-HayOL,Back Bay,70.0,88080.0
Orange,49812241-HayOL,Green Street,180.0,23340.0
Orange,49812234-HayOL,Tufts Medical Center,80.0,88200.0
Orange,49812239-HayOL,Wellington,20.0,20400.0
Orange,49812238-HayOL,Green Street,180.0,21540.0
Orange,49812238-HayOL,Jackson Square,160.0,21300.0
Orange,49812238-HayOL,Roxbury Crossing,150.0,21240.0
Orange,49812238-HayOL,Ruggles,140.0,21120.0
Orange,49812238-HayOL,Back Bay,120.0,20880.0
Orange,49812238-HayOL,Tufts Medical Center,110.0,20760.0
Orange,49812238-HayOL,Chinatown,100.0,20700.0
Orange,49812238-HayOL,Downtown Crossing,90.0,20640.0
Orange,49812238-HayOL,Stony Brook,170.0,21420.0
Orange,49812238-HayOL,State,80.0,20520.0
Orange,49812239-HayOL,Ruggles,140.0,21720.0
Orange,49812241-HayOL,Jackson Square,160.0,23100.0
Orange,49812241-HayOL,Roxbury Crossing,150.0,23040.0
Orange,49812239-HayOL,Massachusetts Avenue,130.0,21600.0
Orange,49812241-HayOL,Sullivan Square,40.0,21900.0
Orange,49812241-HayOL,Assembly,30.0,21720.0
Orange,49812241-HayOL,Wellington,20.0,21600.0
Orange,49812239-HayOL,Green Street,180.0,22140.0
Orange,49812239-HayOL,Stony Brook,170.0,22020.0
Orange,49812239-HayOL,Jackson Square,160.0,21900.0
Orange,49812239-HayOL,Roxbury Crossing,150.0,21840.0
Orange,49812241-HayOL,North Station,60.0,22140.0
Orange,49812238-HayOL,North Station,60.0,20340.0
Orange,49812238-HayOL,Community College,50.0,20220.0
Orange,49812238-HayOL,Sullivan Square,40.0,20100.0
Orange,49812235-HayOL,North Station,130.0,89520.0
Orange,49812235-HayOL,Chinatown,90.0,89160.0
Orange,49812235-HayOL,Tufts Medical Center,80.0,89040.0
Orange,49812235-HayOL,Back Bay,70.0,88920.0
Orange,49812235-HayOL,Massachusetts Avenue,60.0,88800.0
Orange,49812235-HayOL,Ruggles,50.0,88620.0
Orange,49812235-HayOL,Stony Brook,20.0,88260.0
Orange,49812234-HayOL,Wellington,170.0,89220.0
Orange,49812234-HayOL,Community College,140.0,88800.0
Orange,49812235-HayOL,Jackson Square,30.0,88380.0
Orange,49812235-HayOL,Sullivan Square,150.0,89760.0
Orange,49812235-HayOL,Assembly,160.0,89940.0
Orange,49812238-HayOL,Assembly,30.0,19920.0
Orange,49812238-HayOL,Wellington,20.0,19800.0
Orange,49812236-HayOL,Malden Center,180.0,47700.0
Orange,49812236-HayOL,Wellington,170.0,47460.0
Orange,49812236-HayOL,Assembly,160.0,47340.0
Orange,49812236-HayOL,Sullivan Square,150.0,47160.0
Orange,49812236-HayOL,Community College,140.0,47040.0
Orange,49812236-HayOL,State,110.0,46740.0
Orange,49812236-HayOL,Ruggles,50.0,46020.0
Orange,49812236-HayOL,Roxbury Crossing,40.0,45960.0
Orange,49812236-HayOL,Stony Brook,20.0,45720.0
Orange,49812234-HayOL,Chinatown,90.0,88320.0
Orange,49812286-HayOL,Ruggles,50.0,29220.0
Orange,49812254-HayOL,Community College,50.0,29820.0
Orange,49812277-HayOL,Wellington,20.0,43200.0
Orange,49812276-HayOL,Green Street,180.0,44460.0
Orange,49812276-HayOL,Stony Brook,170.0,44340.0
Orange,49812276-HayOL,Jackson Square,160.0,44220.0
Orange,49812276-HayOL,Ruggles,140.0,44040.0
Orange,49812276-HayOL,Massachusetts Avenue,130.0,43920.0
Orange,49812276-HayOL,Chinatown,100.0,43560.0
Orange,49812276-HayOL,Downtown Crossing,90.0,43500.0
Orange,49812276-HayOL,Sullivan Square,40.0,42900.0
Orange,49812276-HayOL,Assembly,30.0,42720.0
Orange,49812276-HayOL,Wellington,20.0,42600.0
Orange,49812276-HayOL,Tufts Medical Center,110.0,43680.0
Orange,49812275-HayOL,Green Street,180.0,43860.0
Orange,49812278-HayOL,Chinatown,90.0,24360.0
Orange,49812278-HayOL,Back Bay,70.0,24120.0
Orange,49812277-HayOL,Massachusetts Avenue,130.0,44520.0
Orange,49812277-HayOL,Downtown Crossing,90.0,44100.0
Orange,49812277-HayOL,Stony Brook,170.0,44940.0
Orange,49812274-HayOL,North Station,60.0,42000.0
Orange,49812274-HayOL,Community College,50.0,41820.0
Orange,49812274-HayOL,Sullivan Square,40.0,41700.0
Orange,49812274-HayOL,Wellington,20.0,41400.0
Orange,49812273-HayOL,Green Street,180.0,42660.0
Orange,49812273-HayOL,Stony Brook,170.0,42540.0
Orange,49812273-HayOL,Jackson Square,160.0,42420.0
Orange,49812273-HayOL,Roxbury Crossing,150.0,42360.0
Orange,49812273-HayOL,Massachusetts Avenue,130.0,42120.0
Orange,49812273-HayOL,Back Bay,120.0,42000.0
Orange,49812273-HayOL,State,80.0,41580.0
Orange,49812273-HayOL,North Station,60.0,41400.0
Orange,49812273-HayOL,Community College,50.0,41220.0
Orange,49812273-HayOL,Ruggles,140.0,42240.0
Orange,49812275-HayOL,Massachusetts Avenue,130.0,43320.0
Orange,49812275-HayOL,North Station,60.0,42600.0
Orange,49812275-HayOL,Community College,50.0,42420.0
Orange,49812275-HayOL,Assembly,30.0,42120.0
Orange,49812275-HayOL,Wellington,20.0,42000.0
Orange,49812274-HayOL,Green Street,180.0,43260.0
Orange,49812274-HayOL,Stony Brook,170.0,43140.0
Orange,49812274-HayOL,Jackson Square,160.0,43020.0
Orange,49812274-HayOL,Roxbury Crossing,150.0,42960.0
Orange,49812274-HayOL,Ruggles,140.0,42840.0
Orange,49812278-HayOL,State,110.0,24540.0
Orange,49812273-HayOL,Sullivan Square,40.0,41100.0
Orange,49812278-HayOL,North Station,130.0,24660.0
Orange,49812282-HayOL,Community College,140.0,25980.0
Orange,49812282-HayOL,Downtown Crossing,100.0,25620.0
Orange,49812282-HayOL,Chinatown,90.0,25560.0
Orange,49812282-HayOL,Back Bay,70.0,25320.0
Orange,49812282-HayOL,Sullivan Square,150.0,26100.0
Orange,49812281-HayOL,Malden Center,180.0,31380.0
Orange,49812281-HayOL,Wellington,170.0,31140.0
Orange,49812281-HayOL,Assembly,160.0,31020.0
Orange,49812281-HayOL,Sullivan Square,150.0,30900.0
Orange,49812281-HayOL,North Station,130.0,30660.0
Orange,49812282-HayOL,Roxbury Crossing,40.0,24960.0
Orange,49812281-HayOL,State,110.0,30540.0
Orange,49812282-HayOL,Malden Center,180.0,26580.0
Orange,49812286-HayOL,Jackson Square,30.0,29040.0
Orange,49812286-HayOL,Stony Brook,20.0,28920.0
Orange,49812284-HayOL,Assembly,160.0,40140.0
Orange,49812284-HayOL,North Station,130.0,39720.0
Orange,49812284-HayOL,State,110.0,39540.0
Orange,49812284-HayOL,Chinatown,90.0,39360.0
Orange,49812284-HayOL,Tufts Medical Center,80.0,39240.0
Orange,49812284-HayOL,Massachusetts Avenue,60.0,39000.0
Orange,49812284-HayOL,Downtown Crossing,100.0,39420.0
Orange,49812281-HayOL,Downtown Crossing,100.0,30420.0
Orange,49812281-HayOL,Tufts Medical Center,80.0,30240.0
Orange,49812279-HayOL,Community College,140.0,40440.0
Orange,49812279-HayOL,Downtown Crossing,100.0,40020.0
Orange,49812278-HayOL,Assembly,160.0,25020.0
Orange,49812280-HayOL,Stony Brook,20.0,34320.0
Orange,49812280-HayOL,Jackson Square,30.0,34440.0
Orange,49812281-HayOL,Massachusetts Avenue,60.0,30000.0
Orange,49812281-HayOL,Ruggles,50.0,29820.0
Orange,49812281-HayOL,Roxbury Crossing,40.0,29760.0
Orange,49812280-HayOL,Wellington,170.0,36060.0
Orange,49812280-HayOL,Assembly,160.0,35940.0
Orange,49812280-HayOL,Sullivan Square,150.0,35760.0
Orange,49812280-HayOL,North Station,130.0,35520.0
Orange,49812280-HayOL,State,110.0,35340.0
Orange,49812280-HayOL,Chinatown,90.0,35160.0
Orange,49812280-HayOL,Tufts Medical Center,80.0,35040.0
Orange,49812280-HayOL,Massachusetts Avenue,60.0,34800.0
Orange,49812272-HayOL,Green Street,180.0,42060.0
Orange,49812265-HayOL,Green Street,180.0,37860.0
Orange,49812265-HayOL,Stony Brook,170.0,37740.0
Orange,49812265-HayOL,Jackson Square,160.0,37620.0
Orange,49812265-HayOL,Roxbury Crossing,150.0,37560.0
Orange,49812265-HayOL,Ruggles,140.0,37440.0
Orange,49812265-HayOL,Massachusetts Avenue,130.0,37320.0
Orange,49812264-HayOL,Green Street,180.0,37260.0
Orange,49812264-HayOL,Stony Brook,170.0,37140.0
Orange,49812264-HayOL,Jackson Square,160.0,37020.0
Orange,49812264-HayOL,Roxbury Crossing,150.0,36960.0
Orange,49812264-HayOL,Ruggles,140.0,36840.0
Orange,49812264-HayOL,Massachusetts Avenue,130.0,36720.0
Orange,49812255-HayOL,North Station,60.0,30540.0
Orange,49812255-HayOL,Sullivan Square,40.0,30300.0
Orange,49812254-HayOL,Green Street,180.0,31140.0
Orange,49812254-HayOL,Stony Brook,170.0,31020.0
Orange,49812254-HayOL,Jackson Square,160.0,30900.0
Orange,49812254-HayOL,Ruggles,140.0,30720.0
Orange,49812254-HayOL,Chinatown,100.0,30300.0
Orange,49812254-HayOL,State,80.0,30120.0
Orange,49812254-HayOL,Roxbury Crossing,150.0,30840.0
Orange,49812257-HayOL,Sullivan Square,40.0,31500.0
Orange,49812257-HayOL,Assembly,30.0,31320.0
Orange,49812257-HayOL,Wellington,20.0,31200.0
Orange,49812256-HayOL,North Station,60.0,31140.0
Orange,49812256-HayOL,Community College,50.0,31020.0
Orange,49812267-HayOL,Back Bay,120.0,38400.0
Orange,49812271-HayOL,North Station,60.0,40200.0
Orange,49812271-HayOL,Community College,50.0,40020.0
Orange,49812271-HayOL,Sullivan Square,40.0,39900.0
Orange,49812270-HayOL,Stony Brook,170.0,40740.0
Orange,49812270-HayOL,Jackson Square,160.0,40620.0
Orange,49812270-HayOL,Roxbury Crossing,150.0,40560.0
Orange,49812270-HayOL,Ruggles,140.0,40440.0
Orange,49812270-HayOL,Massachusetts Avenue,130.0,40320.0
Orange,49812270-HayOL,Green Street,180.0,40860.0
Orange,49812271-HayOL,Massachusetts Avenue,130.0,40920.0
Orange,49812271-HayOL,Roxbury Crossing,150.0,41160.0
Orange,49812272-HayOL,Stony Brook,170.0,41940.0
Orange,49812272-HayOL,Jackson Square,160.0,41820.0
Orange,49812272-HayOL,Massachusetts Avenue,130.0,41520.0
Orange,49812272-HayOL,Chinatown,100.0,41160.0
Orange,49812271-HayOL,Ruggles,140.0,41040.0
Orange,49812272-HayOL,Downtown Crossing,90.0,41100.0
Orange,49812272-HayOL,North Station,60.0,40800.0
Orange,49812272-HayOL,Community College,50.0,40620.0
Orange,49812272-HayOL,Assembly,30.0,40320.0
Orange,49812271-HayOL,Green Street,180.0,41460.0
Orange,49812271-HayOL,Stony Brook,170.0,41340.0
Orange,49812272-HayOL,State,80.0,40980.0
Orange,49812270-HayOL,State,80.0,39780.0
Orange,49812270-HayOL,Community College,50.0,39420.0
Orange,49812268-HayOL,Ruggles,140.0,39240.0
Orange,49812268-HayOL,Massachusetts Avenue,130.0,39120.0
Orange,49812268-HayOL,Roxbury Crossing,150.0,39360.0
Orange,49812268-HayOL,Community College,50.0,38220.0
Orange,49812267-HayOL,Green Street,180.0,39060.0
Orange,49812267-HayOL,Stony Brook,170.0,38940.0
Orange,49812267-HayOL,Jackson Square,160.0,38820.0
Orange,49812267-HayOL,Roxbury Crossing,150.0,38760.0
Orange,49812267-HayOL,Ruggles,140.0,38640.0
Orange,49812267-HayOL,Massachusetts Avenue,130.0,38520.0
Orange,49812268-HayOL,Jackson Square,160.0,39420.0
Orange,49812268-HayOL,Stony Brook,170.0,39540.0
Orange,49812268-HayOL,Green Street,180.0,39660.0
Orange,49812270-HayOL,Sullivan Square,40.0,39300.0
Orange,49812270-HayOL,Assembly,30.0,39120.0
Orange,49812270-HayOL,Wellington,20.0,39000.0
Orange,49812269-HayOL,Green Street,180.0,40260.0
Orange,49812269-HayOL,Stony Brook,170.0,40140.0
Orange,49812269-HayOL,Jackson Square,160.0,40020.0
Orange,49812269-HayOL,Roxbury Crossing,150.0,39960.0
Orange,49812269-HayOL,Ruggles,140.0,39840.0
Orange,49812269-HayOL,Downtown Crossing,90.0,39300.0
Orange,49812269-HayOL,North Station,60.0,39000.0
Orange,49812269-HayOL,Community College,50.0,38820.0
Orange,49812269-HayOL,Sullivan Square,40.0,38700.0
Orange,49812269-HayOL,Assembly,30.0,38520.0
Orange,49812350-HayOL,Chinatown,100.0,54660.0
Blue,50445576,Beachmont,20.0,82500.0
Blue,50445576,Orient Heights,40.0,82620.0
Blue,50445576,Airport,60.0,82860.0
Blue,50445576,Aquarium,80.0,83160.0
Blue,50445575,Government Center,100.0,82500.0
Blue,50445576,Government Center,100.0,83340.0
Blue,50445577,Suffolk Downs,30.0,83400.0
Blue,50445577,Orient Heights,40.0,83460.0
Blue,50445577,Wood Island,50.0,83580.0
Blue,50445577,Maverick,70.0,83880.0
Blue,50445577,Aquarium,80.0,84000.0
Blue,50445577,Government Center,100.0,84180.0
Blue,50445577,Beachmont,20.0,83340.0
Blue,50445575,Maverick,70.0,82200.0
Blue,50445573,Maverick,70.0,80580.0
Blue,50445573,Aquarium,80.0,80700.0
Blue,50445574,Beachmont,20.0,80820.0
Blue,50445574,Suffolk Downs,30.0,80880.0
Blue,50445574,Orient Heights,40.0,81000.0
Blue,50445574,Wood Island,50.0,81120.0
Blue,50445574,Aquarium,80.0,81540.0
Blue,50445575,Beachmont,20.0,81660.0
Blue,50445575,Suffolk Downs,30.0,81720.0
Blue,50445575,Wood Island,50.0,81900.0
Blue,50445575,Airport,60.0,82020.0
Blue,50445578,Suffolk Downs,30.0,84240.0
Blue,50445578,Orient Heights,40.0,84300.0
Blue,50445578,Wood Island,50.0,84420.0
Blue,50445581,Orient Heights,40.0,86820.0
Blue,50445581,Wood Island,50.0,86940.0
